sku,price,ProductTitle,Designer,category,template,ReferenceCode,in_stock
2932,1820.00," Fendi Ricami Spy Bag Black Beaded & Calf Leather & Patent Leather Satchel ",Fendi,Handbags,Handbags,51947-2932-PNTM-MZ,1
5642,20.00," Morle White Leather Clutch ",Morle,Handbags,Handbags,53060-5642-PM-SL,1
8999,742.50," Marc Jacobs Stam Black Quilted Leather Shoulder Bag ","Marc Jacobs",Handbags,Handbags,55059-8999-NTM-MZ,1
11750,240.00,"Gucci GG Canvas & Leather Tote",Gucci,Handbags,Handbags,56738-11750-PSB-MZ,1
12082,1170.00,"H. Flitter Yellow Ostrich Large Tote","H. Flitter",Handbags,Handbags,56943-12082-IMS-MZ,1
14501,945.00," Miu Miu Pink Leather Satchel ","Miu Miu",Handbags,Handbags,58456-14501-EMS-ID,1
17375,175.50," Marc Jacobs Blue Quilted Leather & Denim Shoulder Bag ","Marc Jacobs",Handbags,Handbags,59806-17375-AM-ID,1
17765,2432.00," Christian Dior Brown & Grey Leather & Python Satchel ","Christian Dior",Handbags,Handbags,60452-17765-PSBB-ID,1
25137,130.00,"Bottega Veneta Black Intrecciato Leather Shoulder Bag","Bottega Veneta",Handbags,Handbags,64954-25137-MS-SL,1
31013,120.00," Tods Brown Leather & Lizard Satchel ",Tods,Handbags,Handbags,68513-31013-MS-SL,1
35654,202.50," Fendi Brown Animal Print Canvas & Leather Shoulder Bag ",Fendi,Handbags,Handbags,70596-35654-TM-SL,1
42952,1955.00," Christian Dior Pink & White Quilted Leather Shoulder Bag ","Christian Dior",Handbags,Handbags,75703-42952-IMS-MZ,1
43853,130.00,"Lambertson Truex Multi Color Canvas Shoulder Bag","Lambertson Truex",Handbags,Handbags,76254-43853-S-JM,1
44339,405.00," Chloe Beige & Brown Canvas & Patent Leather Shoulder Bag ",Chloe,Handbags,Handbags,76465-44339-PMS-MZ,1
53917,1380.00," Ralph Lauren Soft Ricky Black Sequin Leather Satchel ","Ralph Lauren",Handbags,Handbags,82431-53917-TMS-SL,1
55951,55.00," Marc Jacobs Bronze Leather Wristlet ","Marc Jacobs",Handbags,Handbags,83818-55951-NM-MZ,1
63585,270.00," Celine Brown Leather Hobo ",Celine,Handbags,Handbags,88774-63585-PSB-MZ,1
64429,364.00,"Chloe Silverado Tan Leather Satchel",Chloe,Handbags,Handbags,89353-64429-PUS-SL,1
67925,1040.00,"Ralph Lauren Red Python Flat Tote","Ralph Lauren",Handbags,Handbags,91794-67925-USB-ID,1
69170,1350.00," Chanel Grey Leather Tote ",Chanel,Handbags,Handbags,65258-69170-MSB-LS,1
70490,2275.00,"Chanel Classic Flap Multi-Color Leather & Raffia Shoulder Bag",Chanel,Handbags,Handbags,93464-70490-ITM-LS,1
72222,1920.00,"Celine Medium Edge Black Python & Leather Tote",Celine,Handbags,Handbags,94642-72222-PNMS-KA,1
75300,3500.00," Chanel Small Girl Grey Quilted Felt & Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,96773-75300-NEAS-JC,1
75343,3500.00," Chanel Small Girl Grey Quilted Felt & Lambskin Shoulder Bag ",Chanel,Handbags,Handbags,96773-75343-NUSB-LS,1
77822,2470.00,"Miu Miu Amulet Project Orange & Blue Matelasse Leather Shoulder Bag","Miu Miu",Handbags,Handbags,98455-77822-CNM-MZ,1
79078,390.00,"Chloe Paddington Black Leather Shoulder Bag",Chloe,Handbags,Handbags,99222-79078-PMS-SL,1
80185,260.00,"Fendi Multi-Color Color Block Leather & Fabric Crossbody Bag",Fendi,Handbags,Handbags,99683-80185-PSB-SL,1
80358,2080.00,"Louis Vuitton Gourmand Speedy Color Block Leather Satchel","Louis Vuitton",Handbags,Handbags,100082-80358-TIS-JK,1
82128,1287.00," Christian Dior Cannage Miss Dior Cream Cannage Lambskin Leather Shoulder Bag ","Christian Dior",Handbags,Handbags,101277-82128-UCM-LF,1
82312,1950.00,"Bottega Veneta Tan Intrecciato Leather Hobo","Bottega Veneta",Handbags,Handbags,101393-82312-TMS-JK,1
82478,300.00," Marc Jacobs Gotham Burgundy Leather Shoulder Bag ","Marc Jacobs",Handbags,Handbags,101515-82478-NSB-MZ,1
82736,1573.00,"Gucci Jackie Blue Leather Shoulder Bag",Gucci,Handbags,Handbags,101699-82736-ASM-JK,1
82974,1560.00,"Lanvin Sugar Orange Quilted Leather Medium Shoulder Bag",Lanvin,Handbags,Handbags,101855-82974-ASB-LF,1
83771,2730.00," Gucci New Jackie Beige & Brown Leather & Python Hobo ",Gucci,Handbags,Handbags,102419-83771-PSPS-LF,1
84066,3240.00," Chanel A80749 Black & Silver Leather Shoulder Bag ",Chanel,Handbags,Handbags,102631-84066-PNIS-JK,1
84150,325.00,"Fendi Tan Tweed Pochette",Fendi,Handbags,Handbags,102692-84150-PSM-LF,1
84651,5040.00," Hermes Vintage Gold Leather Satchel ",Hermes,Handbags,Handbags,103038-84651-NSBS-KA,1
85832,39.00,"Fendi Yellow Canvas Shoulder Baguette Bag",Fendi,Handbags,Handbags,103840-85832-PM-SL,1
85942,1040.00,"Prada BL0462 Black Leather Lock Satchel",Prada,Handbags,Handbags,103911-85942-NMS-ID,1
86230,1300.00,"Valentino Maison Blue Python & Patent Leather Tote",Valentino,Handbags,Handbags,104113-86230-PMS-JK,1
86563,1300.00," Fendi Spy White Fur Shoulder Bag ",Fendi,Handbags,Handbags,104360-86563-UMS-ID,1
86597,143.00,"Yves Saint Laurent Tan Patent Leather Shoulder Bag","Yves Saint Laurent",Handbags,Handbags,104388-86597-MB-LF,1
86845,168.00,"Fendi Multi-Color Zucchino Canvas & Leather Shoulder Bag",Fendi,Handbags,Handbags,104566-86845-TS-SH,1
87522,1250.00," Chanel Brown Leather Satchel ",Chanel,Handbags,Handbags,105048-87522-MSB-LF,1
88047,3640.00," Chanel Reissue 2.55 Flap Bronze Quilted Leather Shoulder Bag ",Chanel,Handbags,Handbags,105435-88047-PUSB-MZ,1
88087,2295.00," Fendi Mini By The Way Blue Leather Pochette ",Fendi,Handbags,Handbags,105466-88087-IMS-LF,1
90437,3900.00,"Chanel Reissue 2.55 Green Caviar Quilted Nubuck Leather Shoulder Bag",Chanel,Handbags,Handbags,107116-90437-PISB-LS,1
91022,2200.00,"Louis Vuitton Cerises Sac Fermoir GM Lizard Satchel","Louis Vuitton",Handbags,Handbags,107579-91022-PNSB-LF,1
92879,3672.00," Louis Vuitton Twist MM Blue Epi Leather Shoulder Bag ","Louis Vuitton",Handbags,Handbags,108899-92879-PUAS-SL,1
94142,3510.00," Chanel A92744 Blue Quilted Leather Shoulder Bag ",Chanel,Handbags,Handbags,109824-94142-PNAS-LS,1
94864,1620.00," Louis Vuitton Anther Ixia PM Grey Monogram Suede Shoulder Bag ","Louis Vuitton",Handbags,Handbags,110361-94864-ASB-LS,1
95979,2025.00,"Chanel Puzzle Black Quilted Patent Leather Tote",Chanel,Handbags,Handbags,111201-95979-TSB-LF,1
96039,472.50," Judith Leiber Burgundy Satin Clutch ","Judith Leiber",Handbags,Handbags,111252-96039-PMB-LS,1
97078,189.00,"Burberry Multi-Color Nova Check Tweed Clutch",Burberry,Handbags,Handbags,112008-97078-TS-SH,1
97452,2430.00,"Chanel Shopper Beige Quilted Patent Leather Tote",Chanel,Handbags,Handbags,112279-97452-CSB-LF,1
97605,2025.00," Bottega Veneta Grey Intrecciato Leather Large Tote ","Bottega Veneta",Handbags,Handbags,112401-97605-TMS-LS,1
100256,945.00," Burberry Bloomsbury Pebble Cream Leather Bow Tote ",Burberry,Handbags,Handbags,113737-100256-EMS-LS,1
100552,1350.00," Valentino Rockstud Black Lambskin Leather Satchel ",Valentino,Handbags,Handbags,113957-100552-MSB-LS,1
100800,1080.00," Salvatore Ferragamo Grey Python Shoulder Bag ","Salvatore Ferragamo",Handbags,Handbags,114123-100800-USB-MZ,1
101261,6000.00," Louis Vuitton Capucines MM Black Leather & Python Satchel ","Louis Vuitton",Handbags,Handbags,114443-101261-NCIS-MZ,1
101499,2025.00," Chanel Cream Leather Shoulder Bag ",Chanel,Handbags,Handbags,114624-101499-AMS-LF,1
102174,1485.00," Gucci New Jackie Brown Guccissima Leather & Bamboo Hobo ",Gucci,Handbags,Handbags,115091-102174-MBS-MZ,1
102198,1080.00," Jimmy Choo Bow Crystal Bar Tan Suede Clutch ","Jimmy Choo",Handbags,Handbags,115100-102198-USB-LS,1
102781,972.00," Christian Dior Purple Leather Satchel ","Christian Dior",Handbags,Handbags,115522-102781-EAS-LF,1
103172,945.00," Nina Ricci Marche Multi-Color Leather & Snakeskin Shoulder Bag ","Nina Ricci",Handbags,Handbags,115771-103172-EMS-LS,1
103249,1620.00," Chanel Vintage Precious Symbols Multi-Color Knit Fabric Tote ",Chanel,Handbags,Handbags,115804-103249-PSB-LS,1
103367,1485.00," Valentino Rockstud Brown Fabric Shoulder Bag ",Valentino,Handbags,Handbags,115883-103367-MBS-LS,1
103887,540.00," Chloe Baylee Grey Leather Tote ",Chloe,Handbags,Handbags,116221-103887-PAS-LS,1
104168,1080.00," Valentino My Rockstud White Leather Shoulder Bag ",Valentino,Handbags,Handbags,116419-104168-USB-LF,1
104349,9000.00," Chanel Green Snakeskin Shoulder Bag ",Chanel,Handbags,Handbags,116541-104349-UMSB-JC,1
104945,1282.50," Louis Vuitton Santa Monica Pink Monogram Patent Leather Crossbody Bag ","Louis Vuitton",Handbags,Handbags,116960-104945-UMS-LF,1
105650,2500.00,"Louis Vuitton Bowler Vanity Tweed Multi-Color& Leather Satchel","Louis Vuitton",Handbags,Handbags,117497-105650-PSBS-LF,1
105906,2025.00,"Louis Vuitton Deesse Amarante Vernis Leather Tote","Louis Vuitton",Handbags,Handbags,117694-105906-TMS-SH,1
105977,1161.00," Salvatore Ferragamo Black Leather & Snakeskin Shoulder Bag ","Salvatore Ferragamo",Handbags,Handbags,117745-105977-UES-LS,1
106167,1350.00," Chanel Le Marais Black Quilted Nylon Shoulder Bag ",Chanel,Handbags,Handbags,117868-106167-MSB-LS,1
106816,2052.00," Chanel Mademoiselle Pink Quilted Patent Leather Shoulder Bag ",Chanel,Handbags,Handbags,118274-106816-TAS-LS,1
107133,162.00," Salvatore Ferragamo Vintage Grey Fabric Shoulder Bag ","Salvatore Ferragamo",Handbags,Handbags,118521-107133-AS-LF,1
107827,945.00," Miu Miu RN1077 Green Leather Satchel ","Miu Miu",Handbags,Handbags,119034-107827-EMS-SL,1
108116,3000.00," Celine Ring Black Python Shoulder Bag ",Celine,Handbags,Handbags,119242-108116-PMSB-BS,1
108117,4750.00," Celine Micro Luggage Red & Grey & Black Color Block Python & Leather Satchel ",Celine,Handbags,Handbags,119242-108117-NBSB-SL,1
108119,4400.00," Celine Phantom Blue Snakeskin Shoulder Bag ",Celine,Handbags,Handbags,119242-108119-NSBS-BS,1
108582,945.00," Miu Miu RN1077 Green Leather Satchel ","Miu Miu",Handbags,Handbags,119572-108582-EMS-SL,1
109295,54.00," Miu Miu Black Nylon Shoulder Bag ","Miu Miu",Handbags,Handbags,120043-109295-NS-SL,1
109352,1200.00," Chanel Cream Caviar Quilted Leather Shoulder Bag ",Chanel,Handbags,Handbags,120095-109352-MSB-LF,1
109745,1026.00," Tom Ford Gold & White Metal Clutch ","Tom Ford",Handbags,Handbags,120380-109745-EIS-JK,1
109882,810.00," Balenciaga Blue Leather Satchel ",Balenciaga,Handbags,Handbags,120489-109882-ESB-SL,1
110144,240.00," Jimmy Choo Margot Animal Print  Fabric Evening Bag","Jimmy Choo",Handbags,Handbags,120662-110144-PSB-JK,1
110733,2600.00," Celine Tie Knot Grey Fabric Tote ",Celine,Handbags,Handbags,121073-110733-PNSB-SL,1
110790,2400.00," Celine Micro Luggage Tan Leather Tote ",Celine,Handbags,Handbags,121112-110790-PBSB-SL,1
111226,1012.50," Louis Vuitton Suhali L'Ingenieux PM Black Leather Satchel ","Louis Vuitton",Handbags,Handbags,121455-111226-ETM-SL,1
111583,2700.00," Louis Vuitton Mahina Sable Beige Mahina & Monogram Leather Shoulder Bag ","Louis Vuitton",Handbags,Handbags,121709-111583-PSBS-LF,1
111762,945.00," Lanvin Happy Tan & Black Animal Print Leather Shoulder Bag ",Lanvin,Handbags,Handbags,121820-111762-EBS-SL,1
112012,8000.00," Chanel A90524 Silver & Multi-Color Quilted Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,122010-112012-EBIS-MZ,1
112393,2640.00," Judith Leiber Crystal Cube Gift Blue & Silver Crystal Clutch ","Judith Leiber",Handbags,Handbags,122278-112393-PSAS-LF,1
112416,1080.00," Chloe Baylee Black & Grey Leather Tote ",Chloe,Handbags,Handbags,122297-112416-USB-SL,1
112531,405.00," Tory Burch Blue Leather & Coated Canvas Tote ","Tory Burch",Handbags,Handbags,122376-112531-PES-SL,1
112677,1404.00," Fendi Mini By The Way Pink & Purple Color Block Leather Crossbody Bag ",Fendi,Handbags,Handbags,122483-112677-MSB-LF,1
112697,837.00," Stella McCartney Falabella Multi-Color  Faux Leather Shoulder Bag ","Stella McCartney",Handbags,Handbags,122494-112697-EPS-SL,1
113759,2400.00,"Fendi 8BH253 Petite 2Jours Blue & Grey Python Tote",Fendi,Handbags,Handbags,123202-113759-PBSB-SL,1
113773,1000.00,"Bottega Veneta Blue Leather 2-Way Satchel","Bottega Veneta",Handbags,Handbags,123210-113773-USB-JK,1
113788,2497.50," Chanel Black & Beige Quilted Leather Tote ",Chanel,Handbags,Handbags,123224-113788-CNM-JK,1
113878,1620.00," Bvlgari Brown Python Hobo ",Bvlgari,Handbags,Handbags,123285-113878-ASB-SL,1
114022,11000.00," Hermes Birkin 35 Cognac Togo Leather Satchel ",Hermes,Handbags,Handbags,123383-114022-TSBS-JC,1
114029,1989.00," Gucci Pink Guccissima Leather Hobo ",Gucci,Handbags,Handbags,123391-114029-TAM-JK,1
114231,150.00," Salvatore Ferragamo Grey Leather & Snakeskin Shoulder Bag ","Salvatore Ferragamo",Handbags,Handbags,123532-114231-AS-JK,1
114336,3720.00," Chanel Blue Quilted Leather & Denim Shoulder Bag ",Chanel,Handbags,Handbags,123601-114336-PMES-LF,1
114385,1440.00," Louis Vuitton Altair Yellow Monogram Leather Clutch ","Louis Vuitton",Handbags,Handbags,123636-114385-ASB-SL,1
115085,384.00," Gucci Peggy Brown Leather Tote ",Gucci,Handbags,Handbags,124145-115085-PAS-LF,1
116124,1080.00,"Stella McCartney Mini Fringe Falabella Pink Faux Leather Crossbody Bag","Stella McCartney",Handbags,Handbags,124829-116124-UMS-SH,1
116488,540.00," Tods D Cube Mini Orange Leather Shoulder Bag ",Tods,Handbags,Handbags,125075-116488-NBM-LF,1
117687,1260.00," Prada B2625R Tan Leather Satchel ",Prada,Handbags,Handbags,125845-117687-MNM-SL,1
117688,1440.00," Prada 1BB010 Tan Leather Satchel ",Prada,Handbags,Handbags,125845-117688-ASB-SL,1
117710,96.00," Marc Jacobs White Leather Shoulder Bag ","Marc Jacobs",Handbags,Handbags,125864-117710-US-LF,1
118057,4800.00," Gucci New Jackie Black Crocodile Hobo ",Gucci,Handbags,Handbags,126096-118057-PCIS-JC,1
118070,936.00,"Louis Vuitton Sabbia Cabas Blanc Monogram & White Leather Satchel","Louis Vuitton",Handbags,Handbags,126108-118070-UPT-LF,1
118071,2783.52,"Louis Vuitton Besace Damier Ebene & Blue Leather Crossbody Bag","Louis Vuitton",Handbags,Handbags,126108-118071-PBMC-LF,1
118283,5760.00," Chanel Maxi A58601 Black Quilted Leather Shoulder Bag ",Chanel,Handbags,Handbags,126228-118283-NMSB-MZ,1
118314,3600.00," Chanel A92678 Gold Leather Satchel ",Chanel,Handbags,Handbags,126247-118314-PTMS-LF,1
118315,1560.00," Gucci New Jackie Black & Brown Animal Print Pony Hair & Leather Hobo ",Gucci,Handbags,Handbags,126248-118315-AMS-LF,1
118372,420.00,"Burberry Margaret Nova Check Canvas & Tan Leather Shoulder Bag",Burberry,Handbags,Handbags,126297-118372-PUM-SH,1
118517,900.00," Louis Vuitton Vintage Naviglio Brown Damier Ebene Coated Canvas Shoulder Bag ","Louis Vuitton",Handbags,Handbags,126414-118517-UPN-LF,1
118520,528.00," Louis Vuitton Speedy 25 Brown Monogram Coated Canvas & Leather Satchel ","Louis Vuitton",Handbags,Handbags,126414-118520-NUB-LF,1
119010,900.00," Gucci Indy Silver Leather Shoulder Bag ",Gucci,Handbags,Handbags,126725-119010-ETM-SL,1
119128,416.38,,"Louis Vuitton",Handbags,Handbags,NULL,1
119250,1440.00," Chanel Square Stitch Quilted Black Quilted Leather Tote ",Chanel,Handbags,Handbags,126890-119250-ASB-LF,1
119729,2160.00,"Fendi 8BN210 Peekaboo Multicolor Leather Large Satchel",Fendi,Handbags,Handbags,127208-119729-IBS-KA,1
119772,720.00," Chanel Millennium Grey Fabric Shoulder Bag ",Chanel,Handbags,Handbags,127242-119772-ESB-MZ,1
119790,408.00," Christian Dior Detective Frame Black Suede Satchel ","Christian Dior",Handbags,Handbags,127253-119790-PTS-JC,1
119814,1080.00," Christian Louboutin Telescope Small Brode Brown & Black Suede Shoulder Bag ","Christian Louboutin",Handbags,Handbags,127271-119814-UMS-JK,1
119972,6000.00," Louis Vuitton Petite Malle Blue Epi Leather Clutch ","Louis Vuitton",Handbags,Handbags,127382-119972-NTES-SH,1
120254,840.00," Bottega Veneta Grey Python Shoulder Bag ","Bottega Veneta",Handbags,Handbags,127601-120254-EMS-JC,1
120273,2760.00," Chanel A94026 Blue Quilted Patent Leather Tote ",Chanel,Handbags,Handbags,127616-120273-PBMS-SL,1
120354,240.00," Salvatore Ferragamo Multi-Color Leather Tote ","Salvatore Ferragamo",Handbags,Handbags,127678-120354-PSB-JC,1
120766,420.00," Marc Jacobs Elephant Grey Leather Shoulder Bag ","Marc Jacobs",Handbags,Handbags,127951-120766-PSB-JK,1
120770,3600.00," Givenchy Antigona Beige Python Satchel ",Givenchy,Handbags,Handbags,127957-120770-PMSB-JK,1
121216,1920.00,"Louis Vuitton Bowling Vanity Tweed & Black Leather Satchel","Louis Vuitton",Handbags,Handbags,128264-121216-ISB-SL,1
121519,3600.00," Louis Vuitton Louise GM Blue Python Shoulder Bag ","Louis Vuitton",Handbags,Handbags,128487-121519-PMSB-JK,1
121530,1440.00,"Proenza Schouler Hava Chain Black Multi-color Leather Shoulder Bag","Proenza Schouler",Handbags,Handbags,128495-121530-ASB-SL,1
121570,384.00,"Jimmy Choo Marin Zebra Calf Hair Clutch","Jimmy Choo",Handbags,Handbags,128520-121570-PAS-SL,1
121577,1680.00," Louis Vuitton Brea GM Pink Vernis Patent Leather Satchel ","Louis Vuitton",Handbags,Handbags,128527-121577-AIS-SH,1
121662,2400.00," Celine Micro Luggage Black & Green Calf Hair & Leather Tote ",Celine,Handbags,Handbags,128591-121662-PSBS-SL,1
121673,3960.00," Chanel Chevron Boy Orange Chevron Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,128595-121673-PAPS-SL,1
121799,1200.00,"Fendi 8BH333 Petite 3Jours Pink Leather Tote",Fendi,Handbags,Handbags,128692-121799-UIS-SL,1
121825,660.00,"Louis Vuitton M41528 Speedy 25 Monogram Satchel","Louis Vuitton",Handbags,Handbags,128710-121825-NTM-KA,1
121829,780.00,"Louis Vuitton M41528 Speedy 25 Monogram Satchel","Louis Vuitton",Handbags,Handbags,128710-121829-ENM-KA,1
121968,2880.00," Louis Vuitton Venice M90277 Beige Vernis Patent Leather Satchel ","Louis Vuitton",Handbags,Handbags,128815-121968-PNSB-SL,1
122002,5760.00," Louis Vuitton Petite Malle Multi-Color Epi Leather Clutch ","Louis Vuitton",Handbags,Handbags,128845-122002-NUSB-MZ,1
122165,1320.00," Yves Saint Laurent Sac Flirty Red & White Leather Satchel ","Yves Saint Laurent",Handbags,Handbags,128957-122165-MBS-MZ,1
122486,2400.00," Chanel A65715 Black Quilted Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,129207-122486-PSBS-SL,1
122815,1440.00,"Chanel Grey Quilted Iridescent Calfskin Leather Shoulder Flap Bag",Chanel,Handbags,Handbags,129451-122815-ASB-SL,1
122902,2880.00," Chanel A46886 Black Quilted Lambskin Leather Tote ",Chanel,Handbags,Handbags,129522-122902-PNSB-KA,1
123017,1560.00," Yves Saint Laurent Baby Sac De Jour Animal Print Leather & Calf Hair Satchel ","Yves Saint Laurent",Handbags,Handbags,129599-123017-AES-SA,1
123172,1920.00," Christian Dior Open Bar Beige Leather Tote ","Christian Dior",Handbags,Handbags,129711-123172-TIS-MZ,1
123351,3000.00,"Chanel White Chevron Perforated Leather Shopper Tote",Chanel,Handbags,Handbags,129824-123351-PNMS-MZ,1
123438,720.00,"Christian Louboutin Maurice Black Leather & Calf Hair Tote","Christian Louboutin",Handbags,Handbags,129895-123438-ESB-SL,1
123635,1920.00,"Chanel Accordion Beige Caviar Quilted Leather Shoulder Bag",Chanel,Handbags,Handbags,130047-123635-ISB-SL,1
123637,1440.00,"Louis Vuitton Brea MM Amarante Vernis Patent Leather Satchel","Louis Vuitton",Handbags,Handbags,130047-123637-ASB-SL,1
123658,1860.00,"Valentino Camouflage Mini Glam Multi- Camouflage Leather Shoulder Bag",Valentino,Handbags,Handbags,130067-123658-TBM-SL,1
123881,372.00," Salvatore Ferragamo Black & Grey Leather Clutch ","Salvatore Ferragamo",Handbags,Handbags,130229-123881-PMB-MZ,1
123885,1800.00," Salvatore Ferragamo Fiamma Beige & Brown Fabric & Snakeskin Satchel ","Salvatore Ferragamo",Handbags,Handbags,130232-123885-TES-SL,1
123955,1200.00," Salvatore Ferragamo Fiamma Blue Leather Satchel ","Salvatore Ferragamo",Handbags,Handbags,130282-123955-MSB-KA,1
123972,528.00," 3.1 Phillip lim Elise Blue Denim Shoulder Bag ","3.1 Phillip lim",Handbags,Handbags,130294-123972-NSB-SL,1
123982,168.00," Salvatore Ferragamo Black Leather Shoulder Bag ","Salvatore Ferragamo",Handbags,Handbags,130303-123982-TS-SL,1
124072,3360.00," Louis Vuitton Cirrus Brown Python Shoulder Bag ","Louis Vuitton",Handbags,Handbags,130372-124072-PEIS-SL,1
124295,1296.00," Chanel White Quilted Leather Tote ",Chanel,Handbags,Handbags,130549-124295-MUS-MZ,1
124371,4800.00,"Chanel  A48877 Blue Python 2.55 Flap Shoulder Bag",Chanel,Handbags,Handbags,130613-124371-NSBS-SL,1
124447,180.00," Chloe Silver Leather Hobo ",Chloe,Handbags,Handbags,130662-124447-TM-SH,1
124551,2160.00," Louis Vuitton Ramages Neverfull MM Brown & Pink & Red Monogram Coated Canvas Tote ","Louis Vuitton",Handbags,Handbags,130734-124551-CSB-SL,1
124555,780.00," Dolce & Gabbana Miss Pocket Bronze Leather Shoulder Bag ","Dolce & Gabbana",Handbags,Handbags,130737-124555-ENM-SA,1
124600,960.00," Burberry Bloomsbury Pink Leather Satchel ",Burberry,Handbags,Handbags,130761-124600-USB-SL,1
124609,2400.00,"Chanel Dark Silver Caviar Quilted Leather Large Clutch",Chanel,Handbags,Handbags,130769-124609-PSBS-MZ,1
124711,1680.00,"Louis Vuitton M41766 Twice Red Empreinte Leather Shoulder Bag","Louis Vuitton",Handbags,Handbags,130844-124711-TSB-SH,1
124781,792.00," Salvatore Ferragamo Amelie Beige Leather Shoulder Bag ","Salvatore Ferragamo",Handbags,Handbags,130902-124781-EBS-SH,1
124782,2400.00," Celine Trapeze Blue Leather & Suede Tote ",Celine,Handbags,Handbags,130903-124782-PSBS-SL,1
124790,624.00," Yves Saint Laurent Multy Purple Leather Shoulder Bag ","Yves Saint Laurent",Handbags,Handbags,130910-124790-NAS-SL,1
124799,3240.00," Chanel A67728 Petit Shopper Tan Lambskin Leather Tote ",Chanel,Handbags,Handbags,130912-124799-PEIS-SH,1
124980,120.00," Tory Burch Blue Leather Shoulder Bag ","Tory Burch",Handbags,Handbags,131009-124980-MS-KA,1
125197,420.00,"Prada Tan Leather Large Shoulder Bag",Prada,Handbags,Handbags,131176-125197-PTM-SL,1
125279,216.00," Tory Burch Black Leather Crossbody Bag ","Tory Burch",Handbags,Handbags,131234-125279-CS-SL,1
125316,2400.00,"Chanel Silver & Grey Sequin Flap Shoulder Bag",Chanel,Handbags,Handbags,131251-125316-PSBS-SL,1
125383,456.00,"Chanel Travel Line Tan Nylon Large Tote",Chanel,Handbags,Handbags,131292-125383-NSN-MZ,1
125385,900.00,"Chanel Medallion Black Quilted Suede Tote",Chanel,Handbags,Handbags,131292-125385-UPU-MZ,1
125393,888.00,"Chanel White Square Quilted Leather Shoulder Bag",Chanel,Handbags,Handbags,131292-125393-ETS-MZ,1
125403,429.60," Louis Vuitton N42240 Petite Bucket Brown Damier Ebene Coated Canvas Tote ","Louis Vuitton",Handbags,Handbags,131292-125403-PTC-SH,1
125406,960.00,"Louis Vuitton Tulum PM M40076 Monogram Coated Canvas Shoulder Bag","Louis Vuitton",Handbags,Handbags,131292-125406-UET-MZ,1
125442,2880.00," Celine Small Trapeze Multi-Color  Leather Tote ",Celine,Handbags,Handbags,131324-125442-PESB-SL,1
125446,1920.00,"Bvlgari Serpenti Forever Pink Leather Clutch Shoulder Bag",Bvlgari,Handbags,Handbags,131326-125446-ISB-KA,1
125496,2760.00,"Louis Vuitton M54013 Lockme PM Brown Leather Satchel","Louis Vuitton",Handbags,Handbags,131365-125496-PBES-KA,1
125655,2760.00," Chanel Black Caviar Quilted Leather Hobo ",Chanel,Handbags,Handbags,131449-125655-PBMS-SL,1
125800,696.00," Stella McCartney Falabella Go Tan Nylon Tote ","Stella McCartney",Handbags,Handbags,131560-125800-NCS-SL,1
125834,2880.00," Chanel Wallet On Chain Purple Quilted Leather Crossbody Bag ",Chanel,Handbags,Handbags,131585-125834-PNSB-MZ,1
125853,2880.00," Chanel Black Quilted Leather Shoulder Bag ",Chanel,Handbags,Handbags,131602-125853-PBIS-KA,1
125962,780.00,"Louis Vuitton M01891 Suhali Le Superbe White Leather Satchel","Louis Vuitton",Handbags,Handbags,131685-125962-ESM-SL,1
126286,2316.00,"Chanel Runway Silver & Grey Floral Lambskin Leather Clutch",Chanel,Handbags,Handbags,131895-126286-CAM-SL,1
126289,3360.00,"Louis Vuitton M91593 Alma BB Red Striped & Vernis Leather Satchel","Louis Vuitton",Handbags,Handbags,131895-126289-PMEM-SL,1
126296,2640.00,"Chanel A31575 Blue Denim Chain Around Satchel",Chanel,Handbags,Handbags,131895-126296-PEPA-SL,1
126297,1920.00,"Prada BR5070 City Calf Noisette Brown Leather Tote",Prada,Handbags,Handbags,131895-126297-ITB-SL,1
126299,1620.00,"Louis Vuitton N41542 Sistina PM Damier Ebene Coated Canvas Satchel","Louis Vuitton",Handbags,Handbags,131895-126299-TPE-SL,1
126299,1620.00,,"Louis Vuitton",Handbags,Handbags,131895-126299-TPE-SL,1
126299,1620.00,,"Louis Vuitton",Handbags,Handbags,131895-126299-TPE-SL,1
126299,1620.00,,"Louis Vuitton",Handbags,Handbags,131895-126299-TPE-SL,1
126299,1620.00,,"Louis Vuitton",Handbags,Handbags,131895-126299-TPE-SL,1
126303,3360.00," Chanel Wallet On Chain Pink Quilted Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,131895-126303-PMEM-SL,1
126306,2316.00," Louis Vuitton M91425 Yayoi Kusama Papillon PM Red Vernis Patent Leather Satchel ","Louis Vuitton",Handbags,Handbags,131895-126306-CAM-KA,1
126315,1843.20,"Louis Vuitton M94048 Petillante Aurore Empreinte Leather Clutch","Louis Vuitton",Handbags,Handbags,131895-126315-TAI-SL,1
126654,1800.00,"Louis Vuitton M90256 Alma PM Rose Litchi Vernis Leather Satchel","Louis Vuitton",Handbags,Handbags,131914-126654-TIC-SL,1
